COMID,RiverStation,XSID,ProfileM
5781291,22284,10388,79.25118984
5781291,22028,10077,78.27047477
5781291,22028,10236,78.27047477
5781291,22028,10389,78.27047477
5781291,21737,10078,77.18846906
5781291,21737,10237,77.18846906
5781291,21737,10390,77.18846906
5781291,21388,10079,75.99722188
5781291,21388,10238,75.99722188
5781291,21388,10391,75.99722188
5781291,21123,10080,74.9975441
5781291,21123,10239,74.9975441
5781291,21123,10392,74.9975441
5781291,20942,10081,74.29055536
5781291,20942,10240,74.29055536
5781291,20942,10393,74.29055536
5781291,20684,10082,73.28334296
5781291,20684,10241,73.28334296
5781291,20684,10394,73.28334296
5781291,20472,10083,72.46645467
5781291,20472,10242,72.46645467
5781291,20472,10395,72.46645467
5781291,20229,10084,71.65903139
5781291,20229,10243,71.65903139
5781291,20229,10396,71.65903139
5781291,20126,10085,71.24217216
5781291,20126,10244,71.24217216
5781291,20126,10397,71.24217216
5781291,20022,10086,70.73931136
5781291,20022,10245,70.73931136
5781291,20022,10398,70.73931136
5781291,19966,10087,70.51532718
5781291,19966,10246,70.51532718
5781291,19966,10399,70.51532718
5781291,19774,10088,69.98282043
5781291,19774,10247,69.98282043
5781291,19774,10400,69.98282043
5781291,19547,10089,69.07282107
5781291,19547,10248,69.07282107
5781291,19547,10401,69.07282107
5781291,19360,10090,68.33148213
5781291,19360,10249,68.33148213
5781291,19360,10402,68.33148213
5781291,19171,10091,67.59207954
5781291,19171,10250,67.59207954
5781291,19171,10403,67.59207954
5781291,18996,10092,66.90724587
5781291,18996,10251,66.90724587
5781291,18996,10404,66.90724587
5781291,18874,10093,66.42888717
5781291,18874,10252,66.42888717
5781291,18874,10405,66.42888717
5781291,18761,10094,65.97605159
5781291,18761,10253,65.97605159
5781291,18761,10406,65.97605159
5781291,18689,10095,65.69871472
5781291,18689,10254,65.69871472
5781291,18689,10407,65.69871472
5781291,18467,10096,64.81518581
5781291,18467,10255,64.81518581
5781291,18467,10408,64.81518581
5781291,18198,10097,63.74988781
5781291,18198,10256,63.74988781
5781291,18198,10409,63.74988781
5781291,17960,10098,62.89657454
5781291,17960,10257,62.89657454
5781291,17960,10410,62.89657454
5781291,17360,10101,60.68940097
5781291,17360,10259,60.68940097
5781291,17360,10412,60.68940097
5781291,16974,10102,60.3451765
5781291,16974,10260,60.3451765
5781291,16974,10413,60.3451765
5781291,16683,10103,59.39932649
5781291,16683,10261,59.39932649
5781291,16683,10414,59.39932649
5781291,16435,10104,59.11577877
5781291,16435,10262,59.11577877
5781291,16435,10415,59.11577877
5781291,16357,10105,58.60586998
5781291,16357,10263,58.60586998
5781291,16357,10416,58.60586998
5781291,16281,10106,58.32771025
5781291,16281,10264,58.32771025
5781291,16281,10417,58.32771025
5781291,16233,10107,58.1646081
5781291,16233,10265,58.1646081
5781291,16233,10418,58.1646081
5781291,16096,10108,58.09914999
5781291,16096,10266,58.09914999
5781291,16096,10419,58.09914999
5781291,15877,10109,57.87996645
5781291,15877,10267,57.87996645
5781291,15877,10420,57.87996645
5781291,15701,10110,57.23445935
5781291,15701,10268,57.23445935
5781291,15701,10421,57.23445935
5781291,15632,10111,57.00644757
5781291,15632,10269,57.00644757
5781291,15632,10422,57.00644757
5781291,15344,10112,55.90098911
5781291,15344,10270,55.90098911
5781291,15344,10423,55.90098911
5781291,15190,10113,55.41926926
5781291,15190,10271,55.41926926
5781291,15190,10424,55.41926926
5781291,14862,10114,54.25539983
5781291,14862,10272,54.25539983
5781291,14862,10425,54.25539983
5781291,14627,10115,53.70339078
5781291,14627,10273,53.70339078
5781291,14627,10426,53.70339078
5781291,14534,10116,53.3253746
5781291,14534,10274,53.3253746
5781291,14534,10427,53.3253746
5781291,14416,10117,52.85322102
5781291,14416,10275,52.85322102
5781291,14416,10428,52.85322102
5781291,14351,10118,52.51821118
5781291,14351,10276,52.51821118
5781291,14351,10429,52.51821118
5781291,14210,10119,51.81363474
5781291,14210,10277,51.81363474
5781291,14210,10430,51.81363474
5781291,13867,10126,48.52970197
5781291,13867,10279,48.52970197
5781291,13867,10432,48.52970197
5781291,13681,10127,47.45978495
5781291,13681,10280,47.45978495
5781291,13681,10433,47.45978495
5781291,13484,10128,46.8647275
5781291,13484,10281,46.8647275
5781291,13484,10434,46.8647275
5781291,13221,10129,45.90807058
5781291,13221,10282,45.90807058
5781291,13221,10435,45.90807058
5781291,12956,10130,44.87215772
5781291,12956,10283,44.87215772
5781291,12956,10436,44.87215772
5781291,12712,10131,43.98048146
5781291,12712,10284,43.98048146
5781291,12712,10437,43.98048146
5781291,12580,10132,43.46376335
5781291,12580,10285,43.46376335
5781291,12580,10438,43.46376335
5781291,12438,10133,42.90006867
5781291,12438,10286,42.90006867
5781291,12438,10439,42.90006867
5781291,12361,10134,42.55904343
5781291,12361,10287,42.55904343
5781291,12361,10440,42.55904343
5781291,12161,10135,42.19488619
5781291,12161,10288,42.19488619
5781291,12161,10441,42.19488619
5781291,11863,10136,41.42276431
5781291,11863,10289,41.42276431
5781291,11863,10442,41.42276431
5781291,11747,10137,41.09812616
5781291,11747,10290,41.09812616
5781291,11747,10443,41.09812616
5781291,11410,10138,39.79958307
5781291,11410,10291,39.79958307
5781291,11410,10444,39.79958307
5781291,11246,10139,39.12401872
5781291,11246,10292,39.12401872
5781291,11246,10445,39.12401872
5781291,11136,10140,38.24198107
5781291,11136,10293,38.24198107
5781291,11136,10446,38.24198107
5781291,11081,10141,38.05585062
5781291,11081,10294,38.05585062
5781291,11081,10447,38.05585062
5781291,10794,10142,37.50084552
5781291,10794,10295,37.50084552
5781291,10794,10448,37.50084552
5781291,10558,10143,36.57448772
5781291,10558,10296,36.57448772
5781291,10558,10449,36.57448772
5781291,10432,10144,36.09094674
5781291,10432,10297,36.09094674
5781291,10432,10450,36.09094674
5781291,10052,10145,34.64583373
5781291,10052,10298,34.64583373
5781291,10052,10451,34.64583373
5781291,9946,10146,34.32166222
5781291,9946,10299,34.32166222
5781291,9946,10452,34.32166222
5781291,9833,10147,33.82804432
5781291,9833,10300,33.82804432
5781291,9833,10453,33.82804432
5781291,9764,10148,33.4702481
5781291,9764,10301,33.4702481
5781291,9764,10454,33.4702481
5781291,9506,10149,33.05699835
5781291,9506,10302,33.05699835
5781291,9506,10455,33.05699835
5781291,9279,10150,32.05708125
5781291,9279,10303,32.05708125
5781291,9279,10456,32.05708125
5781291,9099,10151,31.20506221
5781291,9099,10304,31.20506221
5781291,9099,10457,31.20506221
5781291,8816,10152,30.10029968
5781291,8816,10305,30.10029968
5781291,8816,10458,30.10029968
5781291,8688,10153,29.73608309
5781291,8688,10306,29.73608309
5781291,8688,10459,29.73608309
5781291,8609,10154,29.12433996
5781291,8609,10307,29.12433996
5781291,8609,10460,29.12433996
5781291,8559,10155,28.44683777
5781291,8559,10308,28.44683777
5781291,8559,10461,28.44683777
5781291,8395,10156,27.3226687
5781291,8395,10309,27.3226687
5781291,8395,10462,27.3226687
5781291,8248,10157,26.95239422
5781291,8248,10310,26.95239422
5781291,8248,10463,26.95239422
5781291,7968,10158,25.70566751
5781291,7968,10311,25.70566751
5781291,7968,10464,25.70566751
5781291,7735,10159,24.96404793
5781291,7735,10312,24.96404793
5781291,7735,10465,24.96404793
5781291,7476,10160,23.98088469
5781291,7476,10313,23.98088469
5781291,7476,10466,23.98088469
5781291,7320,10161,23.6512758
5781291,7320,10314,23.6512758
5781291,7320,10467,23.6512758
5781291,7026,10162,22.62147796
5781291,7026,10315,22.62147796
5781291,7026,10468,22.62147796
5781291,6691,10163,21.37197756
5781291,6691,10316,21.37197756
5781291,6691,10469,21.37197756
5781291,6306,10164,20.05068254
5781291,6306,10317,20.05068254
5781291,6306,10470,20.05068254
5781291,5892,10165,18.63018152
5781291,5892,10318,18.63018152
5781291,5892,10471,18.63018152
5781291,5495,10166,17.37086387
5781291,5495,10319,17.37086387
5781291,5495,10472,17.37086387
5781291,5134,10167,16.24271766
5781291,5134,10320,16.24271766
5781291,5134,10473,16.24271766
5781291,4824,10168,15.38632481
5781291,4824,10321,15.38632481
5781291,4824,10474,15.38632481
5781291,4627,10169,14.54223228
5781291,4627,10322,14.54223228
5781291,4627,10475,14.54223228
5781291,4088,10170,13.64298843
5781291,4088,10323,13.64298843
5781291,4088,10476,13.64298843
5781291,3895,10171,12.98528394
5781291,3895,10324,12.98528394
5781291,3895,10477,12.98528394
5781291,3490,10172,11.44505947
5781291,3490,10325,11.44505947
5781291,3490,10478,11.44505947
5781291,3377,10173,11.04010637
5781291,3377,10326,11.04010637
5781291,3377,10479,11.04010637
5781291,3262,10174,10.6021062
5781291,3262,10327,10.6021062
5781291,3262,10480,10.6021062
5781291,3092,10175,10.21281514
5781291,3092,10328,10.21281514
5781291,3092,10481,10.21281514
5781291,2878,10176,9.6987599
5781291,2878,10329,9.6987599
5781291,2878,10482,9.6987599
5781291,2668,10177,9.305018878
5781291,2668,10330,9.305018878
5781291,2668,10483,9.305018878
5781291,2213,10178,8.394314537
5781291,2213,10331,8.394314537
5781291,2213,10484,8.394314537
5781291,1789,10179,7.196855196
5781291,1789,10332,7.196855196
5781291,1789,10485,7.196855196
5781291,1536,10180,6.115229598
5781291,1536,10333,6.115229598
5781291,1536,10486,6.115229598
5781291,1264,10181,5.27939735
5781291,1264,10334,5.27939735
5781291,1264,10487,5.27939735
5781291,1157,10182,4.799450131
5781291,1157,10335,4.799450131
5781291,1157,10488,4.799450131
5781291,1008,10183,4.190594514
5781291,1008,10336,4.190594514
5781291,1008,10489,4.190594514
5781291,896,10184,3.76432094
5781291,896,10337,3.76432094
5781291,896,10490,3.76432094
5781291,837,10185,3.532629387
5781291,837,10338,3.532629387
5781291,837,10491,3.532629387
5781291,748,10186,3.088290019
5781291,748,10339,3.088290019
5781291,748,10492,3.088290019
5781291,643,10187,2.958416991
5781291,643,10340,2.958416991
5781291,643,10493,2.958416991
5781291,503,10188,2.711156605
5781291,503,10341,2.711156605
5781291,503,10494,2.711156605
5781291,347,10189,2.247745013
5781291,347,10342,2.247745013
5781291,347,10495,2.247745013
5781291,217,10190,1.702006138
5781291,217,10343,1.702006138
5781291,217,10496,1.702006138
5781309,25193,17504,99.60529139
5781309,25193,17665,99.60529139
5781309,25193,17844,99.60529139
5781309,25177,17505,99.53715283
5781309,25177,17666,99.53715283
5781309,25177,17845,99.53715283
5781309,25057,17506,99.03112447
5781309,25057,17669,99.03112447
5781309,25057,17848,99.03112447
5781309,25023,17507,98.88841736
5781309,25023,17670,98.88841736
5781309,25023,17849,98.88841736
5781309,24553,17508,96.97197328
5781309,24553,17671,96.97197328
5781309,24553,17850,96.97197328
5781309,24196,17509,95.68059878
5781309,24196,17672,95.68059878
5781309,24196,17851,95.68059878
5781309,23728,17510,93.6608572
5781309,23728,17673,93.6608572
5781309,23728,17852,93.6608572
5781309,23335,17511,92.06566122
5781309,23335,17674,92.06566122
5781309,23335,17853,92.06566122
5781309,22629,17513,89.5884296
5781309,22629,17676,89.5884296
5781309,22629,17855,89.5884296
5781309,22140,17514,88.07214162
5781309,22140,17677,88.07214162
5781309,22140,17856,88.07214162
5781309,21647,17515,85.93672275
5781309,21647,17678,85.93672275
5781309,21647,17857,85.93672275
5781309,21560,17516,85.57257906
5781309,21560,17679,85.57257906
5781309,21560,17858,85.57257906
5781309,21477,17517,85.23978896
5781309,21477,17680,85.23978896
5781309,21477,17859,85.23978896
5781309,21441,17518,85.03529051
5781309,21441,17681,85.03529051
5781309,21441,17860,85.03529051
5781309,21268,17519,84.23087973
5781309,21268,17682,84.23087973
5781309,21268,17861,84.23087973
5781309,21254,17520,84.17521799
5781309,21254,17683,84.17521799
5781309,21254,17862,84.17521799
5781309,21177,17521,83.80931176
5781309,21177,17684,83.80931176
5781309,21177,17863,83.80931176
5781309,20944,17522,83.21720359
5781309,20944,17685,83.21720359
5781309,20944,17864,83.21720359
5781309,20557,17523,82.21991216
5781309,20557,17686,82.21991216
5781309,20557,17865,82.21991216
5781309,20455,17524,81.52390193
5781309,20455,17687,81.52390193
5781309,20455,17866,81.52390193
5781309,20047,17525,80.2109306
5781309,20047,17688,80.2109306
5781309,20047,17867,80.2109306
5781309,19673,17526,78.81269541
5781309,19673,17689,78.81269541
5781309,19673,17868,78.81269541
5781309,19332,17527,77.8320703
5781309,19332,17690,77.8320703
5781309,19332,17869,77.8320703
5781309,19065,17528,76.47186062
5781309,19065,17691,76.47186062
5781309,19065,17870,76.47186062
5781309,18890,17529,75.64025371
5781309,18890,17692,75.64025371
5781309,18890,17871,75.64025371
5781309,18791,17530,75.0712673
5781309,18791,17693,75.0712673
5781309,18791,17872,75.0712673
5781309,18628,17531,74.74814172
5781309,18628,17694,74.74814172
5781309,18628,17873,74.74814172
5781309,18484,17532,73.84799739
5781309,18484,17695,73.84799739
5781309,18484,17874,73.84799739
5781309,18316,17533,72.98487637
5781309,18316,17696,72.98487637
5781309,18316,17875,72.98487637
5781309,17905,17534,71.12476054
5781309,17905,17697,71.12476054
5781309,17905,17876,71.12476054
5781309,17846,17535,70.87362662
5781309,17846,17698,70.87362662
5781309,17846,17877,70.87362662
5781309,17774,17536,70.57292898
5781309,17774,17699,70.57292898
5781309,17774,17878,70.57292898
5781309,17649,17537,70.10023966
5781309,17649,17700,70.10023966
5781309,17649,17879,70.10023966
5781309,17352,17538,69.18186404
5781309,17352,17701,69.18186404
5781309,17352,17880,69.18186404
5781309,16906,17539,67.46584507
5781309,16906,17702,67.46584507
5781309,16906,17882,67.46584507
5781309,16828,17540,67.18971516
5781309,16828,17703,67.18971516
5781309,16828,17883,67.18971516
5781309,16769,17541,67.00982157
5781309,16774,17704,67.00982157
5781309,16774,17884,67.00982157
5781309,16630,17542,66.41951715
5781309,16630,17705,66.41951715
5781309,16630,17885,66.41951715
5781309,16420,17543,65.59860825
5781309,16420,17706,65.59860825
5781309,16420,17886,65.59860825
5781309,15583,17545,62.14008614
5781309,15583,17708,62.14008614
5781309,15583,17888,62.14008614
5781309,15423,17546,61.63972873
5781309,15423,17709,61.63972873
5781309,15423,17889,61.63972873
5781309,15334,17547,61.27928576
5781309,15334,17710,61.27928576
5781309,15334,17890,61.27928576
5781309,15262,17548,60.9797538
5781309,15262,17711,60.9797538
5781309,15262,17891,60.9797538
5781309,15159,17549,60.51796851
5781309,15159,17712,60.51796851
5781309,15159,17892,60.51796851
5781309,14772,17550,58.95092124
5781309,14772,17713,58.95092124
5781309,14772,17893,58.95092124
5781309,14504,17551,57.80159047
5781309,14504,17714,57.80159047
5781309,14504,17894,57.80159047
5781309,14254,17552,56.78242339
5781309,14254,17715,56.78242339
5781309,14254,17895,56.78242339
5781309,13955,17553,55.55912946
5781309,13955,17716,55.55912946
5781309,13955,17896,55.55912946
5781309,13462,17554,53.99874348
5781309,13462,17717,53.99874348
5781309,13462,17897,53.99874348
5781309,13439,17555,53.92522523
5781309,13439,17718,53.92522523
5781309,13439,17898,53.92522523
5781309,13392,17556,53.71698543
5781309,13392,17719,53.71698543
5781309,13392,17899,53.71698543
5781309,13335,17557,53.62332571
5781309,13335,17720,53.62332571
5781309,13335,17900,53.62332571
5781309,13217,17558,53.40402514
5781309,13217,17721,53.40402514
5781309,13217,17901,53.40402514
5781309,13004,17559,52.43369946
5781309,13004,17722,52.43369946
5781309,13004,17902,52.43369946
5781309,12714,17560,51.39435675
5781309,12714,17723,51.39435675
5781309,12714,17903,51.39435675
5781309,12368,17561,50.02517839
5781309,12368,17724,50.02517839
5781309,12368,17904,50.02517839
5781309,12049,17562,48.4244243
5781309,12049,17725,48.4244243
5781309,12049,17905,48.4244243
5781309,11986,17563,48.15169815
5781309,11986,17726,48.15169815
5781309,11986,17906,48.15169815
5781309,11964,17564,48.04788012
5781309,11964,17727,48.04788012
5781309,11964,17907,48.04788012
5781309,11914,17565,47.87153538
5781309,11914,17728,47.87153538
5781309,11914,17908,47.87153538
5781309,11805,17566,47.42660443
5781309,11805,17729,47.42660443
5781309,11805,17909,47.42660443
5781309,11722,17567,47.07770409
5781309,11722,17730,47.07770409
5781309,11722,17910,47.07770409
5781309,11702,17568,46.99195182
5781309,11702,17731,46.99195182
5781309,11702,17911,46.99195182
5781309,11645,17569,46.73693621
5781309,11645,17732,46.73693621
5781309,11645,17912,46.73693621
5781309,11304,17570,45.33221586
5781309,11304,17733,45.33221586
5781309,11304,17913,45.33221586
5781309,11211,17571,44.85883303
