Stage_Height_ft_,Discharge_cfs_,RiverStation,XSID
13.26,3070,1913,18798
14.58,3730,1913,18798
0,0,2018,18797
9.21,890,2018,18797
11.27,1310,2018,18797
14.45,1610,2018,18797
17.07,2150,2018,18797
17.85,2570,2018,18797
19.6,3050,2018,18797
0,0,2061,18796
9.71,890,2061,18796
11.83,1310,2061,18796
15.11,1610,2061,18796
18.04,2150,2061,18796
18.95,2570,2061,18796
20.38,3050,2061,18796
0,0,2090,18795
9.76,890,2090,18795
11.72,1310,2090,18795
14.65,1610,2090,18795
17.43,2150,2090,18795
18.34,2570,2090,18795
19.74,3050,2090,18795
0,0,2111,18794
10.07,890,2111,18794
12.61,1310,2111,18794
14.86,1610,2111,18794
17.57,2150,2111,18794
18.48,2570,2111,18794
19.86,3050,2111,18794
0,0,2142,18793
8.66,890,2142,18793
11.29,1310,2142,18793
13.64,1610,2142,18793
16.33,2150,2142,18793
17.26,2570,2142,18793
18.63,3050,2142,18793
0,0,2306,18792
12.29,890,2306,18792
14.34,1310,2306,18792
16.18,1610,2306,18792
18.63,2150,2306,18792
19.56,2570,2306,18792
20.88,3050,2306,18792
0,0,2323,18791
11.03,890,2323,18791
11.96,1310,2323,18791
13.76,1610,2323,18791
16.42,2150,2323,18791
17.34,2570,2323,18791
18.66,3050,2323,18791
0,0,2496,18790
9.42,890,2496,18790
10.58,1310,2496,18790
11.94,1610,2496,18790
14.29,2150,2496,18790
15.21,2570,2496,18790
16.49,3050,2496,18790
0,0,2602,18789
7.62,890,2602,18789
8.87,1310,2602,18789
10.12,1610,2602,18789
12.3,2150,2602,18789
13.2,2570,2602,18789
14.45,3050,2602,18789
0,0,2615,18788
8.01,890,2615,18788
9.39,1310,2615,18788
11.23,1610,2615,18788
12.76,2150,2615,18788
13.47,2570,2615,18788
14.64,3050,2615,18788
0,0,2624,18787
8.65,890,2624,18787
10.07,1310,2624,18787
11.9,1610,2624,18787
13.46,2150,2624,18787
14.19,2570,2624,18787
15.36,3050,2624,18787
0,0,2634,18786
8.12,890,2634,18786
9.54,1310,2634,18786
11.36,1610,2634,18786
12.91,2150,2634,18786
13.64,2570,2634,18786
14.81,3050,2634,18786
0,0,2640,18785
8.23,890,2640,18785
9.66,1310,2640,18785
11.4,1610,2640,18785
12.91,2150,2640,18785
13.65,2570,2640,18785
14.81,3050,2640,18785
0,0,2751,18784
7.71,890,2751,18784
9.16,1310,2751,18784
10.88,1610,2751,18784
12.4,2150,2751,18784
13.14,2570,2751,18784
14.31,3050,2751,18784
0,0,3002,18783
6.16,890,3002,18783
7.49,1310,3002,18783
8.49,1610,3002,18783
9.72,2150,3002,18783
10.42,2570,3002,18783
11.39,3050,3002,18783
0,0,3106,18782
5.46,890,3106,18782
6.73,1310,3106,18782
7.54,1610,3106,18782
8.63,2150,3106,18782
9.26,2570,3106,18782
10.07,3050,3106,18782
0,0,3120,18781
6.09,890,3120,18781
7.45,1310,3120,18781
9.26,1610,3120,18781
10.03,2150,3120,18781
10.57,2570,3120,18781
11.1,3050,3120,18781
0,0,3230,18780
5.8,890,3230,18780
7.15,1310,3230,18780
8.64,1610,3230,18780
9.39,2150,3230,18780
9.9,2570,3230,18780
10.38,3050,3230,18780
0,0,3472,18779
6.96,890,3472,18779
8.09,1310,3472,18779
8.65,1610,3472,18779
9.67,2150,3472,18779
10.35,2570,3472,18779
11.04,3050,3472,18779
0,0,3584,18778
6.84,890,3584,18778
8.06,1310,3584,18778
8.65,1610,3584,18778
9.5,2150,3584,18778
10.14,2570,3584,18778
10.8,3050,3584,18778
0,0,3675,18777
7.56,890,3675,18777
8.85,1310,3675,18777
9.5,1610,3675,18777
10.16,2150,3675,18777
10.49,2570,3675,18777
10.78,3050,3675,18777
0,0,3816,18776
7.01,890,3816,18776
8.28,1310,3816,18776
8.56,1610,3816,18776
9.02,2150,3816,18776
9.36,2570,3816,18776
9.6,3050,3816,18776
0,0,4048,18775
6.2,890,4048,18775
6.64,1310,4048,18775
6.92,1610,4048,18775
7.37,2150,4048,18775
7.73,2570,4048,18775
8.09,3050,4048,18775
0,0,4126,18774
5.55,710,4126,18774
6.22,1030,4126,18774
6.74,1300,4126,18774
7.34,1760,4126,18774
7.71,2140,4126,18774
8.04,2530,4126,18774
0,0,4182,18773
6.93,710,4182,18773
7.41,1030,4182,18773
7.73,1300,4182,18773
8.19,1760,4182,18773
8.5,2140,4182,18773
8.75,2530,4182,18773
0,0,4283,18772
5.72,710,4283,18772
6.23,1030,4283,18772
6.59,1300,4283,18772
7.08,1760,4283,18772
7.41,2140,4283,18772
7.75,2530,4283,18772
0,0,4489,18771
5.35,710,4489,18771
6.18,1030,4489,18771
6.66,1300,4489,18771
7.16,1760,4489,18771
7.39,2140,4489,18771
7.79,2530,4489,18771
0,0,4576,18770
6.03,710,4576,18770
6.6,1030,4576,18770
8.21,1300,4576,18770
8.57,1760,4576,18770
8.8,2140,4576,18770
9.06,2530,4576,18770
0,0,4650,18769
7.97,710,4650,18769
8.4,1030,4650,18769
8.82,1300,4650,18769
9.18,1760,4650,18769
9.44,2140,4650,18769
9.67,2530,4650,18769
0,0,4748,18768
6.4,710,4748,18768
6.83,1030,4748,18768
7.21,1300,4748,18768
7.58,1760,4748,18768
7.85,2140,4748,18768
8.08,2530,4748,18768
0,0,4858,18767
6.47,710,4858,18767
6.98,1030,4858,18767
7.35,1300,4858,18767
7.75,1760,4858,18767
8.01,2140,4858,18767
8.25,2530,4858,18767
0,0,4962,18766
5.94,710,4962,18766
6.45,1030,4962,18766
6.75,1300,4962,18766
6.96,1760,4962,18766
7.56,2140,4962,18766
9.02,2530,4962,18766
0,0,818,18813
7.68,1120,818,18813
8.9,1640,818,18813
9.62,2010,818,18813
10.56,2610,818,18813
11.1,3070,818,18813
11.76,3730,818,18813
0,0,824,18812
8.8,1120,824,18812
10.1,1640,824,18812
10.58,2010,824,18812
11.12,2610,824,18812
11.39,3070,824,18812
11.57,3730,824,18812
0,0,868,18811
7.65,1120,868,18811
9.04,1640,868,18811
9.64,2010,868,18811
10.43,2610,868,18811
10.93,3070,868,18811
11.66,3730,868,18811
0,0,1037,
12,6050,1037,
14.22,10120,1037,
14.95,11830,1037,
16.63,16250,1037,
0,0,10485,
7.46,4330,10485,
9.01,6670,10485,
9.66,7620,10485,
12.08,13840,10485,
0,0,11107,
8.07,4330,11107,
9.39,6670,11107,
9.84,7620,11107,
12.23,13840,11107,
0,0,11598,
7.77,4330,11598,
8.7,6670,11598,
9.03,7620,11598,
10.8,13840,11598,
0,0,12090,
8.62,4330,12090,
9.94,6670,12090,
10.35,7620,12090,
12.07,13840,12090,
0,0,12635,
7.5,4330,12635,
9.01,6670,12635,
9.51,7620,12635,
11.77,13840,12635,
0,0,13236,
7.73,4330,13236,
9.26,6670,13236,
9.78,7620,13236,
12.42,13840,13236,
0,0,13658,
6.62,4330,13658,
8.07,6670,13658,
8.59,7620,13658,
11.31,13840,13658,
0,0,13838,
6,4330,13838,
7.23,6670,13838,
7.68,7620,13838,
10.1,13840,13838,
0,0,13904,
6.43,4330,13904,
7.21,6670,13904,
7.83,7620,13904,
11.57,13840,13904,
0,0,13973,
6.36,4330,13973,
7.21,6670,13973,
7.75,7620,13973,
11.46,13840,13973,
0,0,14041,
5.57,4330,14041,
6.43,6670,14041,
6.81,7620,14041,
10.32,13840,14041,
0,0,14063,
6.08,4330,14063,
7,6670,14063,
7.36,7620,14063,
10.46,13840,14063,
0,0,14129,
5.67,4330,14129,
6.6,6670,14129,
6.96,7620,14129,
9.93,13840,14129,
0,0,14261,
6.32,3460,14261,
7.27,5120,14261,
7.59,6040,14261,
10.13,12340,14261,
0,0,14416,
8.04,3460,14416,
8.78,5120,14416,
9.1,6040,14416,
11.46,12340,14416,
0,0,14468,
8.35,3460,14468,
8.91,5120,14468,
9.15,6040,14468,
10.36,12340,14468,
0,0,14611,
9.98,3460,14611,
10.93,5120,14611,
11.4,6040,14611,
14.31,12340,14611,
0,0,1479,
11.76,6050,1479,
14.59,10120,1479,
15.58,11830,1479,
17.86,16250,1479,
0,0,14994,
8.33,3460,14994,
9.41,5120,14994,
9.96,6040,14994,
12.95,12340,14994,
0,0,15484,
6.33,3460,15484,
7.52,5120,15484,
8.06,6040,15484,
11.17,12340,15484,
0,0,15661,
6.51,3460,15661,
7.71,5120,15661,
8.26,6040,15661,
11.36,12340,15661,
0,0,15849,
5.22,3460,15849,
6.4,5120,15849,
6.96,6040,15849,
10.05,12340,15849,
0,0,15854,
6.58,3460,15854,
7.77,5120,15854,
8.32,6040,15854,
11.41,12340,15854,
0,0,16065,
5.14,3460,16065,
6.32,5120,16065,
6.87,6040,16065,
9.96,12340,16065,
0,0,16285,
4.41,3460,16285,
5.4,5120,16285,
5.91,6040,16285,
8.77,12340,16285,
0,0,16731,
7.52,3460,16731,
8.69,5120,16731,
9.23,6040,16731,
11.52,12340,16731,
0,0,17335,
6.42,3460,17335,
7.67,5120,17335,
8.26,6040,17335,
11.3,12340,17335,
0,0,17436,
7.24,3460,17436,
8.47,5120,17436,
9.13,6040,17436,
12.5,12340,17436,
0,0,17579,
13.48,3460,17579,
16.61,5120,17579,
17.92,6040,17579,
20.35,12340,17579,
0,0,17715,
15.59,3460,17715,
18.57,5120,17715,
19.88,6040,17715,
22.31,12340,17715,
0,0,17998,
15.34,3670,17998,
18.31,6140,17998,
19.62,7160,17998,
22.09,12960,17998,
0,0,18477,
8.7,3670,18477,
11.65,6140,18477,
12.95,7160,18477,
15.53,12960,18477,
0,0,18628,
8.06,2900,18628,
10.97,5250,18628,
12.26,6160,18628,
14.79,10650,18628,
0,0,18634,
7.31,2900,18634,
10.16,5250,18634,
11.45,6160,18634,
14.03,10650,18634,
0,0,18713,
7.38,2900,18713,
10.23,5250,18713,
11.52,6160,18713,
14.42,10650,18713,
0,0,18733,
6.34,2900,18733,
9.2,5250,18733,
10.49,6160,18733,
13.37,10650,18733,
0,0,18795,
6.96,2900,18795,
9.79,5250,18795,
11.06,6160,18795,
14.09,10650,18795,
0,0,18957,
6.73,2900,18957,
9.58,5250,18957,
10.84,6160,18957,
14.01,10650,18957,
0,0,19584,
5.85,2900,19584,
7.53,5250,19584,
8.46,6160,19584,
11.51,10650,19584,
0,0,19866,
4.96,2900,19866,
6.56,5250,19866,
7.06,6160,19866,
9.31,10650,19866,
0,0,19926,
4.37,2900,19926,
5.88,5250,19926,
6.37,6160,19926,
8.53,10650,19926,
0,0,20009,
4.65,2900,20009,
5.99,5250,20009,
6.43,6160,20009,
8.27,10650,20009,
0,0,20255,
4.67,2900,20255,
5.92,5250,20255,
6.29,6160,20255,
7.77,10650,20255,
0,0,20511,
4.61,2900,20511,
5.77,5250,20511,
6.15,6160,20511,
7.64,10650,20511,
0,0,20811,
3.63,2900,20811,
4.63,5250,20811,
4.92,6160,20811,
6.14,10650,20811,
0,0,20931,
3.32,2670,20931,
4.91,5400,20931,
5.54,6560,20931,
7.43,9720,20931,
0,0,21001,
5.38,2670,21001,
7.65,5400,21001,
7.99,6560,21001,
8.98,9720,21001,
0,0,21145,
4.9,2560,21145,
7.18,5160,21145,
7.63,6280,21145,
8.62,9310,21145,
0,0,2134,
10.48,6050,2134,
13.39,10120,2134,
14.32,11830,2134,
16.27,16250,2134,
0,0,21920,
3.12,1690,21920,
4.26,3500,21920,
4.58,4270,21920,
5.12,6300,21920,
0,0,22631,
5.93,1600,22631,
7.53,3320,22631,
8.06,4060,22631,
9.31,5970,22631,
0,0,23000,
4.51,1600,23000,
6.02,3320,23000,
6.51,4060,23000,
7.62,5970,23000,
0,0,23484,
4.96,1560,23484,
6.22,3190,23484,
6.62,3900,23484,
7.49,5730,23484,
0,0,24158,
2.22,860,24158,
3.62,1750,24158,
4.05,2140,24158,
5.16,3130,24158,
0,0,24405,
2.66,860,24405,
3.68,1750,24405,
4.1,2140,24405,
4.5,3130,24405,
0,0,24547,
2,860,24547,
2.61,1750,24547,
2.92,2140,24547,
3.29,3130,24547,
0,0,24811,
3.5,860,24811,
4.53,1750,24811,
4.73,2140,24811,
5.41,3130,24811,
0,0,24927,
4.34,860,24927,
5.55,1750,24927,
5.88,2140,24927,
6.57,3130,24927,
0,0,24997,
6,860,24997,
7.36,1750,24997,
7.68,2140,24997,
8.25,3130,24997,
0,0,25125,
2.16,860,25125,
2.86,1750,25125,
3.11,2140,25125,
3.8,3130,25125,
0,0,25715,
3.54,830,25715,
4.59,1690,25715,
4.93,2060,25715,
5.53,3010,25715,
0,0,2796,
7.81,6050,2796,
9.84,10120,2796,
10.63,11830,2796,
12.54,16250,2796,
0,0,3241,
9.19,6050,3241,
11.05,10120,3241,
11.6,11830,3241,
12.85,16250,3241,
0,0,3417,
9.63,6050,3417,
12.02,10120,3417,
12.7,11830,3417,
14.23,16250,3417,
0,0,3971,
9.48,6050,3971,
11.76,10120,3971,
12.42,11830,3971,
13.91,16250,3971,
0,0,404,
12.46,6050,404,
14.48,10120,404,
15.2,11830,404,
17.19,16250,404,
0,0,4363,
10.25,6050,4363,
13.01,10120,4363,
13.83,11830,4363,
15.15,16250,4363,
0,0,4896,
9.22,6050,4896,
11.78,10120,4896,
12.59,11830,4896,
14.26,16250,4896,
0,0,5286,
7.07,6050,5286,
9.45,10120,5286,
10.28,11830,5286,
12.3,16250,5286,
0,0,5674,
8.94,5810,5674,
11.14,9600,5674,
11.96,11140,5674,
13.92,16220,5674,
0,0,5796,
9.58,5810,5796,
11.72,9600,5796,
12.48,11140,5796,
14.75,16220,5796,
0,0,5922,
8.09,5810,5922,
10.87,9600,5922,
12,11140,5922,
15.78,16220,5922,
0,0,6094,
7.7,5810,6094,
10.54,9600,6094,
11.7,11140,6094,
15.24,16220,6094,
0,0,646,
10.89,6050,646,
13.01,10120,646,
13.7,11830,646,
15.42,16250,646,
0,0,6551,
9.01,5810,6551,
10.77,9600,6551,
11.52,11140,6551,
14.39,16220,6551,
0,0,7032,
9.07,5810,7032,
11.16,9600,7032,
11.75,11140,7032,
13.47,16220,7032,
0,0,72,
13.58,6050,72,
15.62,10120,72,
16.34,11830,72,
18.45,16250,72,
0,0,7483,
7.22,5810,7483,
9.07,9600,7483,
9.63,11140,7483,
11.25,16220,7483,
0,0,7619,
7.47,5110,7619,
9.3,8270,7619,
9.8,9540,7619,
11.2,14920,7619,
0,0,7768,
6.33,5110,7768,
8.77,8270,7768,
8.93,9540,7768,
11.21,14920,7768,
0,0,7868,
6.13,5110,7868,
8.59,8270,7868,
8.73,9540,7868,
10.97,14920,7868,
0,0,8535,
10.39,5110,8535,
11.93,8270,8535,
12.52,9540,8535,
14.76,14920,8535,
0,0,9051,
8.48,5110,9051,
10.23,8270,9051,
10.82,9540,9051,
12.99,14920,9051,
0,0,9357,
8.82,5110,9357,
10.77,8270,9357,
11.45,9540,9357,
13.76,14920,9357,
0,0,9891,
8.13,4330,9891,
10.04,6670,9891,
10.76,7620,9891,
12.91,13840,9891,
0,0,1140,
1.55,1062,1140,
2.33,2004,1140,
2.71,2589,1140,
3.19,3399,1140,
0,0,1340,
4.99,1062,1340,
5.68,2004,1340,
5.98,2589,1340,
6.33,3399,1340,
0,0,1620,
2.52,887,1620,
3.33,1620,1620,
3.71,2064,1620,
4.18,2693,1620,
0,0,1840,
1.44,887,1840,
1.83,1620,1840,
2,2064,1840,
2.17,2693,1840,
0,0,2060,
1.46,887,2060,
1.75,1620,2060,
1.88,2064,2060,
2.07,2693,2060,
0,0,2360,
2.24,887,2360,
2.62,1620,2360,
2.81,2064,2360,
3.02,2693,2360,
0,0,2870,
2.44,887,2870,
2.86,1620,2870,
3.06,2064,2870,
3.35,2693,2870,
0,0,3470,
1.25,887,3470,
1.76,1620,3470,
2,2064,3470,
2.23,2693,3470,
0,0,3960,
2.57,887,3960,
2.96,1620,3960,
3.15,2064,3960,
3.4,2693,3960,
0,0,4510,
2.6,887,4510,
3.12,1620,4510,
3.36,2064,4510,
3.65,2693,4510,
0,0,4650,
4.22,887,4650,
4.84,1620,4650,
5.15,2064,4650,
5.53,2693,4650,
0,0,500,
3.26,1062,500,
4.14,2004,500,
4.6,2589,500,
5.01,3399,500,
0,0,5900,
2.26,887,5900,
2.92,1620,5900,
3.24,2064,5900,
3.64,2693,5900,
0,0,6720,
3.04,415,6720,
3.65,708,6720,
3.93,885,6720,
4.27,1132,6720,
0,0,7950,
3.22,415,7950,
3.98,708,7950,
4.36,885,7950,
4.85,1132,7950,
0,0,8030,
2.18,415,8030,
2.96,708,8030,
3.37,885,8030,
3.95,1132,8030,
0,0,8088,
4.41,415,8088,
6.21,708,8088,
7.26,885,8088,
8.12,1132,8088,
0,0,980,
5.93,1062,980,
6.79,2004,980,
7.2,2589,980,
7.73,3399,980,
0,0,220,
2.91,1062,220,
5.12,2004,220,
6.38,2589,220,
7.84,3399,220,
0,0,310,
3.74,1062,310,
5.22,2004,310,
6.18,2589,310,
7.46,3399,310,
0,0,370,
2.39,1062,370,
3.45,2004,370,
3.96,2589,370,
4.89,3399,370,
0,0,0,
4.54,2745,0,
6.41,4771,0,
7.23,6042,0,
8.46,7824,0,
0,0,0,
3.22,2745,0,
4.99,4771,0,
5.79,6042,0,
6.98,7824,0,
0,0,0,
3.05,2745,0,
4.53,4771,0,
5.29,6042,0,
6.41,7824,0,
0,0,16687,
3.06,2745,16687,
4.42,4771,16687,
5.15,6042,16687,
6.22,7824,16687,
0,0,16770,
3.51,2745,16770,
4.8,4771,16770,
5.51,6042,16770,
6.39,7824,16770,
0,0,16855,
4.77,2745,16855,
6.28,4771,16855,
7.15,6042,16855,
8.2,7824,16855,
0,0,17060,
5.58,2745,17060,
7.29,4771,17060,
8.16,6042,17060,
9.22,7824,17060,
0,0,17500,
4.64,2745,17500,
6.36,4771,17500,
7.27,6042,17500,
8.38,7824,17500,
0,0,17670,
4.8,2745,17670,
6.44,4771,17670,
7.28,6042,17670,
8.3,7824,17670,
0,0,18000,
5.01,2745,18000,
6.65,4771,18000,
7.46,6042,18000,
8.47,7824,18000,
0,0,18180,
5.1,2745,18180,
6.74,4771,18180,
7.55,6042,18180,
8.54,7824,18180,
0,0,18515,
4.2,2745,18515,
5.77,4771,18515,
6.56,6042,18515,
7.51,7824,18515,
0,0,18710,
3.71,2745,18710,
5.12,4771,18710,
5.85,6042,18710,
6.73,7824,18710,
0,0,18755,
4.75,2745,18755,
6.51,4771,18755,
7.51,6042,18755,
8.88,7824,18755,
0,0,18900,
5.32,2558,18900,
7.1,4480,18900,
8.1,5677,18900,
9.42,7353,18900,
0,0,10087,
7.92,5511,10087,
9.51,9772,10087,
10.63,12380,10087,
11.95,16070,10087,
0,0,10105,
6.44,5511,10105,
8.37,9772,10105,
9.46,12380,10105,
11.18,16070,10105,
0,0,10210,
7.97,5511,10210,
10.44,9772,10210,
11.75,12380,10210,
12.9,16070,10210,
0,0,10650,
6.69,5373,10650,
9.13,9507,10650,
10.45,12034,10650,
11.68,15614,10650,
0,0,0,
4.55,5373,0,
6.99,9507,0,
8.27,12034,0,
9.49,15614,0,
0,0,8525,
6.25,6239,8525,
11.7,11151,8525,
13.75,14166,8525,
15.3,18430,8525,
0,0,9185,
7.41,6239,9185,
10.04,11151,9185,
11.97,14166,9185,
13.51,18430,9185,
0,0,9735,
6.84,5511,9735,
8.26,9772,9735,
9.59,12380,9735,
10.97,16070,9735,
0,0,9925,
7.56,5511,9925,
8.87,9772,9925,
9.94,12380,9925,
11.14,16070,9925,
0,0,9933,
7.68,5511,9933,
9.12,9772,9933,
10.22,12380,9933,
11.49,16070,9933,
0,0,11700,
4.33,4356,11700,
6.47,7609,11700,
7.69,9613,11700,
9.04,12449,11700,
0,0,0,
3.43,4356,0,
5.45,7609,0,
6.64,9613,0,
7.99,12449,0,
0,0,12500,
3.05,4356,12500,
4.45,7609,12500,
5.17,9613,12500,
5.97,12449,12500,
0,0,0,
3.73,4356,0,
5.37,7609,0,
7.14,9613,0,
7.9,12449,0,
0,0,13000,
4.14,4356,13000,
5.61,7609,13000,
6.52,9613,13000,
7.45,12449,13000,
0,0,13400,
3.93,4153,13400,
5.55,7211,13400,
6.13,9095,13400,
7.15,11761,13400,
0,0,0,
3.87,4153,0,
5.31,7211,0,
6,9095,0,
6.91,11761,0,
0,0,0,
3.85,4153,0,
5.29,7211,0,
6.03,9095,0,
7.2,11761,0,
0,0,14150,
3.88,4153,14150,
5.37,7211,14150,
6.11,9095,14150,
7.66,11761,14150,
0,0,0,
3.86,4153,0,
5.3,7211,0,
6.05,9095,0,
7.14,11761,0,
0,0,0,
3.9,4153,0,
5.44,7211,0,
6.31,9095,0,
7.35,11761,0,
0,0,0,
4.31,4153,0,
5.72,7211,0,
6.31,9095,0,
7.3,11761,0,
0,0,14933,
4.19,4153,14933,
5.65,7211,14933,
6.43,9095,14933,
7.3,11761,14933,
0,0,15200,
4.13,4153,15200,
5.61,7211,15200,
6.37,9095,15200,
7.34,11761,15200,
0,0,15400,
4.14,4153,15400,
5.6,7211,15400,
6.37,9095,15400,
7.44,11761,15400,
0,0,15600,
4.33,3914,15600,
6.03,6757,15600,
7.18,8511,15600,
8.89,10993,15600,
0,0,0,
4.2,3914,0,
5.77,6757,0,
6.99,8511,0,
8.4,10993,0,
0,0,15930,
4.73,3914,15930,
6.27,6757,15930,
6.5,8511,15930,
6.91,10993,15930,
0,0,19000,
5.6,1957,19000,
7.48,3487,19000,
8.51,4428,19000,
9.89,5752,19000,
0,0,19400,
3.03,1957,19400,
4.22,3487,19400,
4.85,4428,19400,
5.65,5752,19400,
0,0,19810,
3.81,1957,19810,
5.19,3487,19810,
5.9,4428,19810,
6.78,5752,19810,
0,0,19895,
3.56,1957,19895,
4.91,3487,19895,
5.6,4428,19895,
6.45,5752,19895,
0,0,20022,
3.9,1957,20022,
5.42,3487,20022,
6.22,4428,20022,
7.23,5752,20022,
0,0,20200,
4.6,1957,20200,
6.12,3487,20200,
6.89,4428,20200,
7.87,5752,20200,
0,0,20245,
5.3,1957,20245,
6.88,3487,20245,
7.7,4428,20245,
9.36,5752,20245,
0,0,20360,
3.73,1957,20360,
5.39,3487,20360,
6.27,4428,20360,
7.88,5752,20360,
0,0,20560,
3.43,1957,20560,
5.06,3487,20560,
5.97,4428,20560,
7.33,5752,20560,
0,0,20810,
3.46,1829,20810,
4.92,3251,20810,
5.6,4127,20810,
6.35,5358,20810,
0,0,21040,
4.02,1829,21040,
5.3,3251,21040,
5.89,4127,21040,
6.5,5358,21040,
0,0,21270,
3.61,1829,21270,
4.97,3251,21270,
5.67,4127,21270,
6.56,5358,21270,
0,0,21440,
4.23,1829,21440,
5.75,3251,21440,
6.53,4127,21440,
7.6,5358,21440,
0,0,21635,
4.01,1829,21635,
5.58,3251,21635,
6.37,4127,21635,
7,5358,21635,
0,0,21868,
4.39,1829,21868,
5.9,3251,21868,
6.63,4127,21868,
7.36,5358,21868,
0,0,21980,
5.83,1829,21980,
8.55,3251,21980,
10.16,4127,21980,
12.74,5358,21980,
0,0,22125,
4.28,1829,22125,
7.02,3251,22125,
8.67,4127,22125,
11.21,5358,22125,
0,0,22375,
4.69,1829,22375,
7.04,3251,22375,
8.52,4127,22375,
10.84,5358,22375,
0,0,22445,
4.98,1829,22445,
7.24,3251,22445,
8.61,4127,22445,
10.73,5358,22445,
0,0,22675,
4.38,1665,22675,
6.32,2978,22675,
7.53,3785,22675,
9.42,4922,22675,
0,0,22980,
3.15,1665,22980,
4.63,2978,22980,
5.57,3785,22980,
7.08,4922,22980,
0,0,23260,
4.29,1665,23260,
5.76,2978,23260,
6.48,3785,23260,
7.45,4922,23260,
0,0,23468,
3.54,1665,23468,
5.01,2978,23468,
5.75,3785,23468,
6.7,4922,23468,
0,0,23787,
4.26,1665,23787,
5.59,2978,23787,
6.26,3785,23787,
7.08,4922,23787,
0,0,23935,
4.58,1665,23935,
6.21,2978,23935,
7.03,3785,23935,
8.04,4922,23935,
0,0,24210,
4.99,1665,24210,
6.72,2978,24210,
7.6,3785,24210,
8.68,4922,24210,
0,0,24340,
5.22,1665,24340,
6.98,2978,24340,
7.87,3785,24340,
8.95,4922,24340,
0,0,24540,
5.16,1665,24540,
6.94,2978,24540,
7.82,3785,24540,
8.91,4922,24540,
0,0,24955,
4.18,1665,24955,
6.41,2978,24955,
7.59,3785,24955,
10.41,4922,24955,
0,0,25115,
2.84,1665,25115,
3.87,2978,25115,
4.57,3785,25115,
7.79,4922,25115,
0,0,25120,
3.68,1237,25120,
4.78,2279,25120,
5.27,2920,25120,
7.89,3822,25120,
0,0,25210,
2.77,1237,25210,
3.76,2279,25210,
4.31,2920,25210,
5.42,3822,25210,
0,0,25375,
3.56,1237,25375,
6.28,2279,25375,
7.57,2920,25375,
9.16,3822,25375,
0,0,26597,
4.48,1237,26597,
4.75,2279,26597,
5.15,2920,26597,
6.07,3822,26597,
0,0,26800,
4.83,1007,26800,
5.7,1886,26800,
6.33,2428,26800,
7.19,3189,26800,
0,0,27368,
4.28,1007,27368,
5.68,1886,27368,
6.44,2428,27368,
7.34,3189,27368,
0,0,27435,
3.71,1007,27435,
5.6,1886,27435,
6.61,2428,27435,
8.15,3189,27435,
0,0,27797,
2.59,1007,27797,
4.12,1886,27797,
5.04,2428,27797,
6.45,3189,27797,
0,0,28425,
3.92,596,28425,
4.69,1104,28425,
5.02,1417,28425,
5.69,1857,28425,
0,0,28450,
3.53,596,28450,
4.69,1104,28450,
5.27,1417,28450,
5.99,1857,28450,
0,0,28950,
5.5,596,28950,
6.93,1104,28950,
7.59,1417,28950,
8.39,1857,28950,
0,0,29447,
2.55,596,29447,
